income,loan_purpose,coop_unit,trem_months,state_clean,first_hoam_loan,gender,age,num_units,credit_score,prop_typ,int_rate
67992,2,2,360,19,2,1,33,1,5,1,4.38
120396,1,2,360,19,2,1,33,1,5,1,4
137196,1,2,360,19,2,2,43,1,5,1,4.38
162228,1,2,360,19,2,1,60,1,5,1,4.13
52104,2,2,300,19,2,3,61,1,5,1,4.5
53040,2,2,360,19,2,2,43,1,4,7,4.38
122520,1,2,360,19,2,1,36,1,4,1,4.13
35064,1,2,360,19,1,1,43,1,4,1,4.38
39360,1,2,360,19,2,1,63,1,5,1,4.38
45540,1,2,360,19,1,2,36,1,5,1,4.13
51600,1,2,360,19,2,1,47,1,4,1,4.25
72028,2,2,360,19,2,2,59,1,5,2,4.5
99996,1,2,360,19,2,1,30,1,5,1,4.13
63048,1,2,360,19,2,2,54,1,2,2,4
125412,1,2,360,19,2,2,32,1,4,1,4
84420,1,2,360,19,1,1,23,1,4,1,4.13
139765,4,2,360,19,2,1,40,1,4,1,4.13
88690,4,2,360,19,2,2,41,1,2,1,3.88
99936,1,2,360,19,1,1,28,1,4,7,4.25
95028,2,2,360,19,2,1,56,1,4,1,4.13
98880,1,2,360,19,1,1,23,1,4,1,4
140496,2,2,240,19,2,2,48,1,5,1,4.13
80916,1,2,360,19,2,2,48,1,5,1,4.13
237300,2,2,360,19,2,1,45,1,5,1,4.38
60228,1,2,360,19,2,1,49,1,5,1,4.25
148668,1,2,360,19,2,2,29,1,5,1,4.13
114000,2,2,240,19,2,1,45,1,4,1,4.13
115236,2,2,360,19,2,1,60,1,5,1,4.25
118643,1,2,360,19,1,1,29,1,5,1,4.25
75420,2,2,240,19,2,1,60,1,5,1,4.13
125460,1,2,360,19,2,1,33,1,5,1,4.5
109320,1,2,360,19,2,3,34,1,5,1,4.63
71292,1,2,360,19,2,1,29,1,5,1,4.38
57828,1,2,360,19,2,3,51,1,5,7,4
95304,1,2,360,19,2,1,46,1,5,1,4.25
68400,1,2,360,19,2,1,66,1,5,1,4.13
47964,1,2,360,19,2,3,71,1,5,1,4.25
58440,2,2,360,19,2,1,52,1,5,1,4.63
123072,1,2,360,19,2,1,34,1,5,7,4.13
164532,2,2,360,19,2,1,21,1,4,1,4.5
72000,1,2,360,19,2,1,63,1,5,1,4.25
101688,1,2,360,19,2,1,38,1,5,1,4.25
150374,1,2,360,19,2,1,66,1,4,1,4
70304,1,2,360,19,2,1,57,1,5,1,4.38
84192,1,2,360,19,1,3,25,1,5,1,4.5
90000,1,2,360,19,1,1,37,1,5,1,4.38
95520,2,2,240,19,2,1,34,1,5,7,3.88
85644,2,2,360,19,2,1,44,1,5,7,4
147528,1,2,360,19,2,3,36,1,5,1,4.13
248748,1,2,360,19,2,2,44,1,4,1,4.25
92928,1,2,360,19,2,1,31,1,4,1,4.38
118968,2,2,240,19,2,1,39,1,4,1,4
53040,1,2,360,19,1,1,32,1,5,1,4.38
103368,1,2,360,19,2,1,34,1,5,1,4.25
103356,1,2,360,19,2,3,33,1,5,1,4.25
29652,1,2,360,19,1,1,56,1,5,1,4.25
66468,1,2,240,19,1,2,45,1,5,1,4
99708,1,2,360,19,2,1,36,1,5,1,4.25
60684,2,2,240,19,2,3,57,1,5,1,3.88
76956,1,2,360,19,2,2,32,1,5,1,4.38
170616,1,2,360,19,2,1,32,1,5,1,4.13
48780,1,2,360,19,2,1,72,1,4,7,4.38
43884,2,2,360,19,2,1,66,1,5,1,4.13
72036,2,2,240,19,2,3,46,1,5,1,3.88
165000,1,2,360,19,2,2,37,1,5,1,4.38
57288,1,2,360,19,2,1,33,1,5,1,4.13
58392,2,2,360,19,2,1,55,1,5,1,4.38
96432,1,2,180,19,2,1,50,1,5,1,3.13
67812,2,2,360,19,2,1,80,1,5,1,4.5
40392,1,2,360,19,1,1,45,1,5,1,4.25
43032,1,2,360,19,2,1,62,1,5,1,4.63
162096,1,2,360,19,1,2,31,1,5,1,4.38
37368,1,2,360,19,2,1,77,1,5,1,4
153324,1,2,360,19,2,1,59,1,5,1,4.38
56047,4,2,360,19,2,1,37,1,5,1,4.38
89244,1,2,240,19,2,1,75,1,5,1,4
35040,1,2,360,19,2,1,75,1,5,1,4.38
75000,1,2,360,19,2,2,62,1,5,1,4
78120,2,2,360,19,2,1,39,1,5,7,4.63
97764,1,2,360,19,2,1,34,1,4,1,4.13
71496,1,2,360,19,2,2,30,1,5,1,4.25
107292,2,2,360,19,2,2,42,1,5,1,4.25
127056,1,2,240,19,2,1,54,1,5,1,4.13
99480,1,2,240,19,2,1,65,1,5,1,4
104448,1,2,360,19,1,1,31,1,5,1,4.5
130728,1,2,360,19,2,1,55,1,5,1,4.5
41472,2,2,360,19,2,1,70,1,5,1,4.5
55152,2,2,360,19,2,1,39,1,5,1,4.13
126972,1,2,360,19,2,1,51,1,5,1,4.25
180252,1,2,240,19,2,2,41,1,5,1,3.75
53196,1,2,360,19,2,1,77,1,5,1,4.13
44004,2,2,360,19,2,1,58,1,2,1,4.25
258606,1,2,120,19,2,1,50,1,2,1,3.63
53580,1,2,360,19,2,1,57,1,4,1,4.38
19020,2,2,360,19,2,1,59,1,4,1,4.25
41724,2,2,180,19,2,3,45,1,4,1,3.5
137112,2,2,360,19,2,1,52,1,4,1,4.13
24912,1,2,360,19,2,2,58,1,4,1,4.63
113484,1,2,360,19,2,2,39,1,4,1,4.5
65952,1,2,360,19,2,1,49,1,4,1,4.38
41808,1,2,240,19,2,1,27,1,4,1,3.88
31248,1,2,360,19,1,1,29,1,4,1,4.5
36036,1,2,360,19,2,2,77,1,4,1,4.25
50000,1,2,360,19,1,1,23,1,4,7,4.13
43692,1,2,360,19,1,2,25,1,4,1,4.13
54372,1,2,360,19,2,2,60,1,4,1,4.13
114396,1,2,360,19,1,1,27,1,4,1,4.25
87612,1,2,360,19,2,1,36,1,4,1,4.25
83016,1,2,360,19,1,2,23,1,5,1,4.38
59796,1,2,240,19,1,2,26,1,5,1,3.88
31572,1,2,360,19,1,2,23,1,5,1,4.13
100092,1,2,360,19,2,2,38,1,5,2,4.38
79546,1,2,360,19,2,1,60,2,5,1,4.38
34896,2,2,360,19,2,2,46,1,5,1,4.63
64377,1,2,360,19,2,1,41,1,5,1,4.25
73440,1,2,360,19,1,2,31,1,5,1,4.25
25008,1,2,360,19,2,2,72,1,5,1,4.25
96996,1,2,360,19,1,1,29,1,5,1,4.25
29952,2,2,240,19,2,1,25,1,5,1,4
58236,1,2,360,19,2,3,47,1,5,1,4.5
72864,1,2,240,19,2,2,31,1,5,1,4.13
174252,1,2,180,19,2,2,40,1,5,2,3.5
68952,2,2,360,19,2,2,41,1,5,1,4.5
48228,2,2,360,19,2,2,37,1,5,1,4.25
58404,1,2,360,19,1,2,27,1,5,4,4.13
26844,1,2,360,19,2,2,68,1,5,1,4.38
43896,1,2,300,19,2,1,49,1,5,1,4.25
50760,1,2,360,19,2,2,33,1,5,1,4.25
52068,2,2,240,19,2,3,44,1,5,1,4
124800,1,2,240,19,2,1,48,1,5,11,3.75
215484,2,2,360,19,2,1,50,1,5,1,4.63
31716,1,2,360,19,1,1,30,1,5,1,4.5
73992,1,2,360,19,2,1,52,1,5,7,4.38
35352,1,2,360,19,1,1,29,1,5,1,4.25
76200,1,2,360,19,1,1,35,1,5,1,4.38
92280,2,2,240,19,2,1,65,1,5,11,3.75
98280,1,2,360,19,2,2,42,1,5,2,4.38
61356,1,2,360,19,2,2,33,1,5,1,4.25
105744,1,2,240,19,2,1,53,1,5,1,3.75
52380,2,2,360,19,2,1,55,1,5,1,4.63
120228,1,2,360,19,1,2,44,1,5,1,4
70200,1,2,360,19,1,2,34,1,5,1,4.38
69600,2,2,240,19,2,1,61,1,5,1,4.13
51480,1,2,240,19,1,1,29,1,5,1,3.88
39192,1,2,360,19,1,1,31,1,5,1,4.25
44400,1,2,360,19,2,2,55,1,5,2,4.38
57072,2,2,360,19,2,1,54,1,5,1,4.38
81204,2,2,240,19,2,1,34,1,5,1,3.75
78000,1,2,360,19,1,2,32,1,5,1,4.38
79992,2,2,360,19,2,2,44,1,5,6,4.63
59628,1,2,240,19,2,2,47,1,5,1,3.75
49068,1,2,360,19,2,2,46,1,5,6,4.63
53592,2,2,360,19,2,2,52,1,5,2,4.5
64680,1,2,360,19,2,1,62,1,5,1,4.13
96912,2,2,360,19,2,1,46,1,5,1,4.63
49848,2,2,240,19,2,2,53,1,5,1,4.5
28164,1,2,300,19,2,2,33,1,5,1,4.38
36036,2,2,240,19,2,2,62,1,5,1,3.88
75996,1,2,240,19,1,1,39,1,5,1,4
40560,2,2,240,19,2,1,47,1,5,1,4.13
122652,1,2,360,19,2,1,53,1,5,2,4.38
36540,1,2,360,19,2,2,71,1,5,7,4.5
59256,1,2,360,19,2,2,54,1,5,1,4.38
39864,1,2,360,19,1,2,30,1,5,1,4.13
99600,1,2,360,19,2,3,61,1,5,1,4.38
68832,1,2,360,19,2,2,34,1,5,1,4.25
44460,1,2,360,19,2,1,60,1,5,1,4.25
26004,2,2,360,19,2,2,53,1,5,7,4.25
110285,1,2,360,19,2,1,50,1,4,1,4.38
77734,2,2,360,19,2,1,63,1,2,1,4.38
166000,2,2,360,19,2,1,54,1,2,1,4.88
100006,2,2,360,19,2,1,51,1,5,1,4.38
134532,1,2,360,19,1,2,38,1,5,1,4.13
58288,2,2,360,19,2,1,76,1,3,11,4.25
169428,1,2,360,19,1,1,38,1,4,1,4.13
51351,2,2,360,19,2,1,59,1,4,2,4.5
110089,1,2,360,19,2,1,63,1,3,7,4.38
224573,1,2,360,19,2,1,38,1,5,1,4
175000,1,2,360,19,1,3,34,1,4,1,4
100944,1,2,360,19,1,1,37,1,4,1,4.13
315000,1,2,360,19,1,1,39,1,5,1,4.13
143500,1,2,360,19,2,1,32,1,5,1,4.13
125604,1,2,360,19,2,1,31,1,4,2,4.13
107664,2,2,360,19,2,1,38,1,5,1,4
173100,1,2,360,19,1,1,31,1,5,1,3.88
250000,1,2,360,19,1,1,38,1,4,1,4
78493,2,2,360,19,2,1,35,2,5,1,4
275136,1,2,360,19,2,2,54,1,5,1,4.13
140000,1,2,360,19,2,2,31,1,4,1,4.13
208212,2,2,240,19,2,1,64,1,5,1,3.63
249375,1,2,360,20,2,3,41,1,5,1,4.38
208968,1,2,360,19,2,1,34,1,5,6,4.13
301308,1,2,360,19,2,1,48,1,5,1,3.75
134736,1,2,360,19,2,1,33,1,5,1,3.88
175195,2,2,360,19,2,1,41,1,5,1,4.25
162834,2,2,360,19,2,1,53,1,4,1,4
171014,1,2,360,19,1,1,36,1,5,1,4
97728,1,2,360,19,2,1,32,1,5,1,4
313908,1,2,360,19,2,2,51,1,5,1,3.88
228749,1,2,360,19,2,2,30,1,4,1,4
71968,2,2,360,19,2,1,51,1,5,1,4.13
178956,1,2,360,19,1,2,37,1,5,7,4.13
341004,1,2,240,19,2,1,37,1,5,1,4
174853,1,2,360,19,2,1,33,1,5,1,4.13
117108,1,2,360,19,2,2,35,1,5,1,4.13
173744,2,2,360,19,2,1,54,1,4,1,4.38
156000,1,2,360,19,2,1,37,1,5,1,4.38
136000,2,2,360,19,2,2,57,1,3,1,4.38
72984,1,2,360,19,1,2,34,1,3,1,4.63
301215,1,2,360,19,2,1,50,1,4,1,4.13
97769,1,2,360,19,1,3,41,1,4,1,4.38
121083,1,2,360,19,2,1,38,1,4,1,4.13
71845,1,2,360,19,2,2,58,1,4,1,4
49843,1,2,360,20,1,1,50,1,4,1,4.38
95202,1,2,360,19,1,2,44,1,4,1,4.13
126156,2,2,240,19,2,1,53,1,4,1,3.5
121824,1,2,360,19,2,1,40,1,5,1,4.25
93972,1,2,360,19,2,2,43,1,5,1,3.88
87378,1,2,360,19,1,2,35,1,5,1,4.13
101520,2,2,240,19,2,3,60,1,5,7,4.38
73200,1,2,360,19,1,1,37,1,5,1,4.13
157356,1,2,360,19,2,1,45,1,5,1,4.25
144996,1,2,360,19,1,1,37,1,5,6,4
109500,1,2,360,19,2,2,37,1,5,1,4
349992,1,2,360,19,2,1,45,1,5,1,4
75796,1,2,360,19,1,2,32,1,5,1,4.13
113580,1,2,360,19,1,2,31,1,5,1,4.13
98695,1,2,360,19,2,1,45,1,5,1,4
203799,2,2,360,20,2,3,39,1,5,1,4.38
168960,2,2,240,19,2,2,31,1,4,1,3.88
72758,4,2,240,19,2,1,52,1,5,1,3.88
94956,2,2,240,19,2,1,34,1,4,1,3.75
130752,1,2,360,19,1,1,40,1,5,1,4.13
55000,1,2,360,19,1,1,31,1,4,1,3.88
103800,1,2,360,19,2,1,38,1,3,1,4.5
75468,1,2,360,19,2,1,62,1,4,1,4.25
53136,1,2,360,19,2,1,32,1,3,1,4.88
73032,1,2,360,19,1,1,24,1,4,7,4.25
121140,1,2,360,19,2,1,39,1,5,1,4.13
126252,1,2,360,19,2,1,36,1,4,1,4
63948,1,2,360,19,2,1,31,1,5,1,4.25
142248,1,2,360,19,2,2,33,1,5,1,4.25
95004,1,2,360,19,2,1,36,1,5,7,4
150384,1,2,360,19,2,1,30,1,5,1,4
63912,1,2,360,19,2,1,44,1,5,1,4.13
123960,1,2,360,19,2,2,45,1,3,1,3.75
30528,1,2,360,19,2,1,23,1,4,1,4.25
40992,1,2,360,19,2,1,40,1,4,1,4.38
160428,2,2,360,19,2,2,56,1,4,1,3.75
73944,1,2,360,19,2,2,69,1,4,1,4.13
100620,1,2,360,19,2,2,27,1,4,1,4.5
135000,4,2,240,19,2,1,39,1,4,1,3.75
168948,1,2,360,19,2,2,34,1,5,1,4.13
120180,2,2,360,19,2,2,42,1,5,1,4.38
80028,1,2,360,19,2,1,44,1,5,1,3.88
65652,1,2,360,19,2,2,51,1,5,2,4.13
54024,2,2,300,19,2,1,28,1,5,1,4.13
46320,1,2,360,19,1,1,59,1,5,4,4
76284,2,2,360,19,2,1,48,1,5,1,4.25
33800,1,2,360,19,2,1,38,1,5,1,4.25
66576,1,2,240,19,2,2,55,1,5,1,3.75
72744,1,2,360,19,2,1,36,1,5,1,4
34620,1,2,360,19,2,2,66,1,5,2,4.13
59820,1,2,360,19,1,2,32,1,5,1,4.25
103293,2,2,180,19,2,1,44,1,3,1,3.38
121296,2,2,360,19,2,1,60,1,3,1,4.88
347112,1,2,360,19,2,2,49,1,3,1,4.25
82812,1,2,360,19,1,1,27,1,5,1,4.13
230530,4,2,360,19,2,1,46,1,4,1,4.5
137388,1,2,360,19,2,1,47,1,5,1,4.5
60720,1,2,360,19,1,2,26,1,4,1,4
50472,2,2,360,19,2,1,47,1,5,1,4.25
256072,1,2,360,19,2,2,32,1,3,1,4.25
68278,2,2,120,19,2,1,57,1,5,1,3.5
126276,1,2,360,19,2,3,39,1,5,1,4.5
120384,2,2,240,19,2,1,59,1,5,1,3.63
225864,4,2,360,19,2,1,66,1,5,1,4.38
98270,1,2,240,19,2,1,32,1,5,6,3.88
47923,1,2,360,19,2,1,75,1,5,1,4.5
100486,4,2,240,19,2,1,67,1,5,1,3.63
77484,1,2,360,19,2,2,31,1,5,1,4.25
158661,2,2,180,19,2,1,45,1,5,1,3.38
60252,2,2,240,19,2,1,59,1,5,1,3.75
38160,2,2,240,19,2,1,69,1,5,1,3.75
45228,2,2,360,19,2,1,37,1,5,1,4.63
108563,1,2,240,19,2,1,45,1,5,1,3.88
137467,1,2,180,19,2,1,60,1,5,1,3.5
74994,1,2,240,19,2,2,73,1,4,1,4.13
175824,1,2,360,19,2,2,53,1,5,1,4.38
48039,2,2,240,19,2,1,63,1,5,1,3.75
54240,1,2,360,19,2,1,57,1,5,1,4.13
37482,1,2,360,19,1,1,33,1,3,2,4.5
87266,4,2,360,19,2,1,36,1,3,1,4.25
31200,1,2,360,19,1,1,30,1,3,1,4.25
77679,4,2,360,19,1,1,28,1,4,1,4.38
152672,4,2,360,19,2,1,52,1,4,1,4.5
53916,4,2,360,19,2,2,49,1,4,1,4.25
41604,1,2,360,19,2,2,29,1,4,7,4.38
716125,1,2,360,19,2,1,51,1,4,1,4.25
106680,1,2,360,19,1,1,58,1,4,7,4
24232,2,2,360,19,2,2,53,1,4,1,4.13
120000,1,2,360,19,1,2,61,1,4,1,4.13
38620,1,2,360,19,1,1,24,1,5,1,4
40620,2,2,240,19,2,1,35,1,5,1,4.13
129996,1,2,360,19,2,1,34,1,5,1,4.13
59760,1,2,360,19,2,2,53,1,5,7,4.38
85248,1,2,360,19,2,1,43,1,5,1,4.5
42640,1,2,360,19,1,1,28,1,5,1,4.13
51317,1,2,240,19,2,1,53,1,5,1,3.88
74052,2,2,360,19,2,2,46,1,5,1,4.25
24408,2,2,360,19,2,1,37,1,5,2,4.13
76065,1,2,240,19,2,1,48,1,5,1,3.88
71180,1,2,360,19,2,2,50,1,5,1,4.25
76596,1,2,240,19,2,1,51,1,5,1,4.25
62520,1,2,360,19,1,2,77,1,5,1,4.5
71868,1,2,360,19,1,2,36,1,5,1,4.38
22807,2,2,360,19,2,2,47,1,5,1,4.5
84996,2,2,180,19,2,1,34,1,5,1,3.25
109464,1,2,240,19,2,2,64,1,5,1,4
136543,1,2,360,19,2,1,49,1,4,1,4.38
91416,1,2,360,20,2,1,48,1,4,1,3.75
54960,2,2,240,19,2,1,52,1,3,1,4.13
44988,2,2,360,19,2,2,46,1,5,1,4.25
38484,2,2,240,19,2,3,30,1,5,1,3.88
83304,1,2,360,19,1,1,54,1,5,6,4.25
136800,1,2,360,19,2,2,61,1,5,1,4.25
90401,2,2,360,19,2,2,53,1,4,1,4.25
108679,2,2,360,19,2,1,63,1,4,1,4.25
49338,2,2,360,19,2,2,45,1,5,1,4.25
47486,2,2,360,19,2,1,66,1,4,1,4.25
72419,2,2,360,19,2,2,28,1,5,1,4.13
90177,2,2,360,19,2,3,40,1,4,1,4.5
105351,2,2,300,19,2,1,64,1,5,1,4.25
516000,1,2,180,19,2,1,50,1,5,1,3.63
88972,2,2,360,19,2,2,32,1,5,1,4.38
286887,2,2,180,19,2,1,45,1,5,1,3.75
300000,1,2,240,19,2,1,53,1,5,1,3.88
46800,2,2,180,19,2,1,34,1,4,7,3.63
2092266,1,2,360,19,2,1,66,1,5,1,4.13
69850,2,2,360,19,2,2,33,1,5,1,4.25
122142,1,2,300,19,1,2,37,1,4,1,4.25
75665,2,2,360,19,2,1,55,2,3,1,4.5
129576,1,2,360,19,1,1,25,1,4,1,4.63
115649,1,2,360,19,2,1,46,2,5,1,4.63
219996,1,2,180,19,2,1,32,1,5,1,3.38
121233,1,2,360,19,2,1,26,2,4,1,4.63
95904,1,2,360,19,1,1,41,1,4,7,4
179075,1,2,360,19,1,1,27,1,5,1,4.25
77150,2,2,360,19,2,1,56,2,5,1,4.63
166049,2,2,360,19,2,3,56,2,5,1,3.88
86748,1,2,360,19,1,1,36,1,5,1,4.13
178733,1,2,360,20,1,1,49,1,5,1,4
82260,2,2,360,19,2,1,46,2,3,1,4.63
67332,2,2,360,19,2,2,37,2,5,1,4.13
82904,1,2,360,19,1,1,54,2,5,6,4.38
37055,2,2,360,19,2,1,62,1,5,1,4.13
69668,2,2,360,19,2,1,71,2,5,1,4
107753,1,2,360,19,1,1,54,1,5,1,4
297812,2,2,180,19,2,1,72,2,4,1,3.25
94721,2,2,360,19,2,3,45,2,3,1,4.5
52094,2,2,360,19,2,2,63,2,3,1,4.13
87652,2,2,360,19,2,2,55,1,4,2,4.5
93000,1,2,360,19,1,2,31,1,4,1,4.13
31517,2,2,360,19,2,2,59,2,5,1,4.25
70720,2,2,360,19,2,2,50,2,5,1,4.25
101000,2,2,360,19,2,2,44,2,5,1,4
81997,2,2,360,19,2,2,55,1,5,11,4
120204,2,2,360,19,2,1,45,1,5,1,4.38
150773,2,2,360,19,2,2,46,3,5,1,4.25
81996,1,2,360,19,1,1,34,1,5,1,4.13
76279,1,2,360,19,1,1,44,1,5,1,4.13
74028,2,2,360,19,2,1,51,1,5,1,4.13
78200,1,2,360,19,1,2,33,1,5,1,4
113748,1,2,360,19,2,1,35,1,4,1,4.25
115320,1,2,360,19,2,1,30,1,4,1,4.25
112308,1,2,360,19,2,1,33,1,5,1,4.25
162096,1,2,360,19,2,2,34,1,4,1,3.88
79776,2,2,240,19,2,1,53,1,4,1,3.88
67620,1,2,360,19,2,2,43,1,5,1,4
158064,2,2,360,19,2,2,46,1,4,1,4
153288,2,2,360,19,2,1,69,1,5,1,4.13
101616,1,2,360,19,2,1,33,1,5,1,4.13
123144,1,2,360,19,2,1,53,1,5,2,4
109164,1,2,360,19,1,1,36,1,5,1,4.38
189156,1,2,360,19,2,2,35,1,5,1,4.25
148644,1,2,360,19,2,2,30,1,5,2,4.13
169164,2,2,360,19,2,1,35,1,5,2,4.25
33744,1,2,360,19,2,1,70,1,5,1,4.25
84072,1,2,360,19,2,2,40,1,2,1,4.63
49524,1,2,360,19,2,1,48,1,3,1,4.5
116088,2,2,360,19,2,2,55,1,4,1,4.5
42168,2,2,360,19,2,2,55,1,4,1,4.25
70692,1,2,360,19,2,1,35,1,4,1,4.63
72540,1,2,360,19,1,1,44,1,4,1,4.25
48036,1,2,360,19,2,2,74,1,4,1,4.25
80928,1,2,360,19,2,1,32,1,4,1,4.13
47904,2,2,360,19,2,1,48,1,5,7,4.13
111504,2,2,360,19,2,1,37,1,5,2,4.13
52224,2,2,360,19,2,1,38,1,5,1,4.25
84384,1,2,360,19,2,1,66,1,5,1,4.13
146631,1,2,360,20,1,1,38,1,5,1,4
132173,1,2,360,20,1,3,54,1,5,1,4.13
178176,1,2,360,19,2,1,36,1,5,2,4.25
129354,1,2,360,20,2,2,41,1,5,1,4.13
188400,1,2,360,20,1,1,36,1,5,7,4.25
191380,1,2,360,20,1,1,30,1,5,1,4.13
81785,1,2,360,19,1,1,30,1,5,1,4
103468,1,2,360,20,1,1,43,1,5,1,3.88
233886,1,2,360,19,2,1,50,1,5,1,4
126568,1,2,360,20,1,1,29,1,5,1,4.13
108000,1,2,360,19,2,1,33,1,5,1,4.25
78885,1,2,360,19,2,2,50,1,5,1,4.13
73416,1,2,360,19,2,2,31,1,3,1,4.88
222888,1,2,360,19,2,1,39,1,4,1,4.13
45324,1,2,360,19,2,1,37,1,4,1,4.13
89316,1,2,360,19,2,1,45,1,5,1,4.13
125244,1,2,360,19,2,1,49,1,5,1,4.13
125652,1,2,360,19,2,1,26,1,4,1,4.13
167772,2,2,360,19,2,1,48,1,4,1,4.25
132000,1,2,360,19,2,1,27,1,4,1,4.13
71208,1,2,360,19,2,1,38,1,5,1,3.88
119880,1,2,360,19,2,2,34,1,5,1,4.25
118500,1,2,360,19,2,2,27,1,5,1,4.13
88272,1,2,360,19,2,2,46,1,5,1,4.25
98316,1,2,360,19,2,1,39,1,5,1,4
130560,1,2,360,19,2,1,53,1,5,1,4.25
108912,2,2,360,19,2,1,59,1,5,1,4.13
73932,1,2,360,19,2,1,27,1,5,1,4.13
108799,1,2,360,19,2,1,56,1,5,1,4.25
137362,1,2,360,19,2,3,46,1,5,1,4.13
82320,1,2,360,19,2,1,36,1,5,1,4.13
89832,2,2,360,19,2,2,47,1,2,1,4.38
102000,1,2,360,19,2,1,37,1,3,1,4.75
61248,1,2,360,19,2,2,37,1,4,1,4.13
91776,2,2,360,19,2,1,50,1,4,1,4.13
40117,2,2,240,19,2,2,60,1,4,1,3.88
75564,1,2,360,19,1,1,32,1,4,2,4.13
68640,1,2,360,19,2,2,58,1,4,1,4.38
78000,2,2,360,19,2,1,31,1,4,1,4.13
139356,2,2,360,19,2,1,52,1,5,1,4.13
32496,2,2,360,19,2,2,35,1,5,7,3.88
80004,1,2,360,19,2,1,27,1,5,1,4.13
76992,1,2,360,19,2,2,28,1,5,1,4.13
72504,1,2,360,19,2,1,31,1,5,1,4.13
53424,1,2,360,19,2,2,38,1,5,1,4.13
92064,1,2,360,19,2,2,46,1,5,1,4.13
63000,1,2,360,19,2,1,47,1,5,6,4
103704,1,2,360,19,2,1,29,1,5,1,4.25
200313,1,2,360,19,2,1,55,1,5,1,4.13
114694,1,2,360,19,2,1,43,1,5,1,4.38
75372,1,2,360,19,2,2,47,1,5,1,4.13
103584,1,2,360,19,2,1,50,1,5,1,4.13
264360,1,2,360,19,2,2,30,1,5,1,4.25
135672,1,2,240,19,2,2,34,1,5,2,3.75
118524,1,2,360,19,2,1,31,1,5,1,4.13
137376,1,2,360,19,2,1,27,1,5,1,4.13
66000,1,2,360,19,2,1,36,1,4,1,4.25
69588,1,2,360,19,2,1,29,1,3,7,4.5
72000,1,2,360,19,2,1,39,1,4,1,4.13
94800,1,2,360,19,2,2,28,1,5,1,3.88
108000,1,2,360,19,2,1,45,1,5,1,4.13
97488,1,2,360,19,2,1,60,1,5,1,4.25
30120,1,2,360,19,2,1,47,1,5,1,4.38
108544,1,2,240,19,2,1,47,1,4,1,4.38
98040,1,2,360,19,2,1,64,1,4,1,4.13
145392,4,2,360,19,2,1,31,1,4,1,4.13
35100,1,2,240,19,1,2,56,1,4,1,3.75
122643,4,2,360,19,2,1,43,1,4,1,4
81391,2,2,360,19,2,1,63,1,4,1,4.13
56007,1,2,360,19,1,1,46,1,5,1,4.13
276274,1,2,360,19,2,2,35,1,5,1,4.13
105360,2,2,240,19,2,2,42,1,5,1,4
119604,1,2,360,19,2,3,42,1,5,1,4.13
158814,1,2,240,19,2,1,38,1,4,1,3.88
152674,1,2,360,19,2,1,55,1,5,1,3.88
187168,2,2,180,19,2,1,34,1,5,1,3.5
81315,2,2,180,19,2,1,51,1,4,1,3.75
108490,2,2,180,19,2,1,35,1,5,2,3.63
18177,1,2,240,19,1,2,24,1,3,1,4.13
43572,1,2,360,19,1,1,26,1,3,6,4.13
43992,2,2,360,19,2,1,42,1,4,1,4.25
40950,2,2,240,19,2,1,52,1,4,1,4
48211,1,2,360,19,1,2,28,1,4,1,4.5
87965,1,2,360,19,2,2,41,1,4,1,4
151547,4,2,360,19,2,1,33,1,4,1,4.13
228722,1,2,360,19,2,1,44,1,5,1,4.25
266458,1,2,360,19,2,1,49,1,5,1,4.13
194388,1,2,360,19,2,1,47,1,5,1,4.63
131604,2,2,240,19,2,1,52,1,4,1,3.63
52044,2,2,360,19,2,1,63,1,5,1,3.75
65981,2,2,360,19,2,3,74,1,4,12,4.13
73322,1,2,360,19,2,1,70,1,5,6,4.38
152928,1,2,360,19,2,1,41,1,4,1,4.38
193728,2,2,360,19,2,2,33,1,5,1,3.75
99528,1,2,360,19,2,2,65,1,5,1,3.88
192552,2,2,360,19,2,1,42,1,4,1,4
83208,1,2,360,19,1,2,32,1,4,1,3.88
250000,1,2,360,19,2,1,42,1,4,1,4.13
164400,1,2,360,19,1,1,35,1,4,1,4
158892,2,2,360,19,2,2,45,1,5,1,3.75
102888,2,2,360,19,2,1,49,1,4,1,3.75
72024,2,2,360,19,2,2,39,1,4,1,4.25
153128,1,2,360,19,2,1,29,1,5,1,4
99432,2,2,360,19,2,1,37,1,5,2,3.75
97440,2,2,360,19,2,2,67,1,4,1,4.13
126552,2,2,360,19,2,2,58,1,5,1,3.75
145920,1,2,360,19,2,1,43,1,5,1,3.75
131304,1,2,360,19,2,2,33,1,5,1,4
156973,1,2,360,19,2,1,38,1,4,7,4.13
125436,2,2,240,19,2,1,47,1,5,1,3.5
197520,1,2,360,19,2,2,43,1,5,1,3.75
143277,1,2,360,19,2,1,45,1,5,1,4
190116,2,2,240,19,2,1,65,1,5,7,3.75
113820,1,2,360,19,2,2,31,1,5,1,4.13
231360,1,2,360,19,2,2,58,1,5,1,4.13
87936,2,2,360,19,2,2,65,1,4,1,3.88
297228,1,2,360,19,1,2,28,1,4,1,3.75
123084,2,2,360,19,2,2,42,1,5,1,3.75
105600,1,2,360,19,2,1,31,1,4,6,4.13
256872,1,2,360,19,2,2,45,1,5,1,4.13
174852,1,2,360,19,2,1,45,1,5,1,3.88
